Arteria Ppal,Arteria menor,Autopista,Colectora,Servicio,timeStamp
1.03534105276916,1.4068991328354103,0.8148989872172014,0.8403736482037432,0.7865457627401072,2019-10-28 21:00:00
0.6918147686232966,1.000122189676503,0.6291895627794357,0.5160541499726572,0.48680537251422273,2019-10-28 22:00:00
0.3066244124263082,0.4523307673891129,0.20948872653448453,0.18146713837706327,0.24836199123234562,2019-10-28 23:00:00
0.41828419786887167,0.6066715542521994,,0.04129326027030345,0.18769316084077278,2019-10-29 00:00:00
0.19803396872785806,0.6967482282120602,0.17618231230242593,0.07031014586565182,0.11307215253274679,2019-10-29 01:00:00
0.16877509420853137,0.7693746944877199,0.22078581898764202,0.06539959599566979,0.1021616816705478,2019-10-29 02:00:00
0.20322535526831717,0.8526927541926319,0.23928596217905834,0.0910683794069395,0.0829195785166084,2019-10-29 03:00:00
0.40011607481650147,0.9029432428748168,0.4093272120330349,0.21740343515284088,0.15849938568097902,2019-10-29 04:00:00
1.0027204816707826,1.3841031284365837,0.9161880409502672,0.6557816144548733,0.5348114441912554,2019-10-29 05:00:00
1.5473725484800749,2.002115408495235,1.1952446937756869,1.4365590437820164,1.0132851844137376,2019-10-29 06:00:00
1.468566200496667,2.092535740469208,1.1951677378588195,1.577402542325592,1.092634063462043,2019-10-29 07:00:00
1.6220056084859908,2.0616064882697946,1.2286280633936189,1.4936999877236254,1.0271712382333051,2019-10-29 08:00:00
1.5771909189717201,1.9845506472232404,1.1962451175090005,1.4325413211611218,1.1323085028473352,2019-10-29 09:00:00
1.5445108654527442,1.9881399686125367,1.1880724251209782,1.3216075354619823,1.13330036381461,2019-10-29 10:00:00
1.562323007656378,1.9876435724431818,1.2681678872451672,1.3428121826278139,1.3041318879339912,2019-10-29 11:00:00
1.5574985038075517,2.050113025797287,1.168648813936118,1.619365423032711,1.4159146215980902,2019-10-29 12:00:00
1.5952782230049047,2.0556879272818915,1.1244916499403517,1.4336573552224814,1.3552788527897774,2019-10-29 13:00:00
1.5841977533036617,2.0132270287298386,1.1529498571625798,1.4425856277133577,1.3406984962792319,2019-10-29 14:00:00
1.416955013104582,2.108840419950513,1.1159803528632972,1.085454728078301,1.3302839559145563,2019-10-29 15:00:00
1.3465869614567068,2.0123487903225805,1.1241530452513195,1.1662555941207327,1.2860800179685534,2019-10-29 16:00:00
1.2407780661626617,1.9174951337976538,0.9174655048515163,1.382542995212214,1.1145872532968961,2019-10-29 17:00:00
1.3120266356651005,1.882789589442815,1.1046216960660415,1.5401270046761828,1.2627051606130415,2019-10-29 18:00:00
1.3543392841665003,1.8643465909090908,1.1197819631914872,1.551956965726594,1.1580968885519205,2019-10-29 19:00:00
1.2527285370333427,1.5175189390120967,0.8398326246331717,1.1412564311462787,1.04462799164615,2019-10-29 20:00:00
1.1729044528063066,1.4022788363728005,0.9488788097943638,0.9274243049897883,0.9771814444828625,2019-10-29 21:00:00
0.8654382619403036,1.0475088587105938,0.7948597304673811,0.6448444806535495,0.6536363904869422,2019-10-29 22:00:00
0.528491740260991,0.8835838220537023,0.4695065464495963,0.3225338437329107,0.5181481796077745,2019-10-29 23:00:00
0.3558367435973282,0.9806482160694648,0.344761404337868,0.15713759583942505,0.2612561839457777,2019-10-30 00:00:00
0.2663658230434274,0.8354848190065982,0.2736081912924043,0.07142617992701138,0.11902331844748362,2019-10-30 01:00:00
0.29351512358205667,0.7886366796875,0.2708993516915703,0.07343504123745857,0.09025934982718806,2019-10-30 02:00:00
0.30101786949074427,0.8370648573817815,0.2678211248579591,0.08102407285470352,0.0898626054263921,2019-10-30 03:00:00
0.4646474374178814,0.9062310395665322,0.4112664949785656,0.2160641942792094,0.17040171756599692,2019-10-30 04:00:00
1.0472750951028074,1.41547742393695,0.959683385901752,0.6321216923540507,0.581627282901963,2019-10-30 05:00:00
1.5735954708362856,1.8889359386455278,1.1501948440470249,1.4390143187170075,1.1977713280760733,2019-10-30 06:00:00
1.624340589121477,1.8949795855480205,1.1093467742106773,1.4267379440420522,1.2602585702641265,2019-10-30 07:00:00
1.6293538113352917,1.9001034251282989,1.183886036624435,1.3934801290135375,1.2164183145941037,2019-10-30 08:00:00
1.6038402176530069,1.8047988922745601,1.1472089638888594,1.4709328928718906,1.37432258372249,2019-10-30 09:00:00
1.592526976865769,1.8602582409274193,1.2092967991674013,1.3615615548586544,1.241413211469325,2019-10-30 10:00:00
1.572788329698904,1.8681189321389295,1.269830129668766,1.3687041728513556,1.3649990904634748,2019-10-30 11:00:00
1.5684958051579085,1.9075803919996335,1.1569977252211592,1.549501690791603,1.413997022830061,2019-10-30 12:00:00
1.593159476917362,1.8879089144978005,1.2063263100510109,1.549501690791603,1.3102483640145692,2019-10-30 13:00:00
1.6255735404384704,1.963513753207478,1.206788044136232,1.3582134526745757,1.3703551398533909,2019-10-30 14:00:00
1.6873657155239425,1.917534633889296,1.0731160445185477,1.315134537906097,1.3382188437916147,2019-10-30 15:00:00
1.5603510150031985,2.02762381208761,1.0040868079819039,1.5707063379574346,1.369561651024027,2019-10-30 16:00:00
1.3884207313801429,1.8827342879398825,1.0049333202354782,1.5385645569902793,1.1813064356305032,2019-10-30 17:00:00
1.4137356196988355,1.8030213492027127,1.0431187239149136,1.4896822651027308,1.2672015971739101,2019-10-30 18:00:00
1.4331437012017691,1.8246678759622434,1.0925088732658619,1.6079818756068436,1.2241548303332512,2019-10-30 19:00:00
1.2957829158899077,1.5484376580828445,0.9617304068477003,1.3720522750354343,1.128142686701465,2019-10-30 20:00:00
1.2050070283210312,1.4506332798753665,0.9294398072137322,1.0140285481512896,0.9613116687287456,2019-10-30 21:00:00
0.9315328577619713,1.0833138462243401,0.7102238841158417,0.7303326897536913,0.5893637985022502,2019-10-30 22:00:00
0.6374949267037676,0.8521542243630865,0.41665339181348654,0.4082452596453244,0.41340765940842633,2019-10-30 23:00:00
0.4916408128968349,0.9383058196251832,0.266451313927268,0.22967980982779596,0.24379943067179335,2019-10-31 00:00:00
0.3635346371647325,0.9665490064836877,0.19354351157036204,0.12521902168454183,0.17198869522472493,2019-10-31 01:00:00
0.3313315310004196,0.9499586030287757,0.19061919611029104,0.1058000290168856,0.11743634087207194,2019-10-31 02:00:00
